,Unnamed: 0,Buyer,# of transactions,Avg transaction price,avg holding period
17023,17023,0xe6fe14a30631b22d3f78d9ec7869eb62d6e73daa,1,36440.01,2542740.0
17024,17024,0xf2ca6b7dd925834c87b7030620be2637dfee15a4,1,38985.42,28253160.0
17025,17025,0x4c61496e282ba45975b6863f14aeed35d686abfe,1,29399.26,28582680.0
17026,17026,0x16647dbb696eba8c54ace95ca5c1643cd65619d0,1,30208.42,28572960.0
17027,17027,0x769d74371c83777ea32bc09a32eb619fc7865903,1,18234.39,25562520.0
17028,17028,0x0fcf2a527615d9d3d89d5665294b48baa5eb52d3,1,20497.75,510960.00000000006
17029,17029,0x0dea8a1a3461876ca7421e2b2a8dbd05cf493c32,1,19104.02,2385420.0
17030,17030,0x2d7fdca2a80343dc46ad0129856e8b82ead945cb,1,17491.52,14626980.0
17031,17031,0x05a752119eb1b065e527f2f2ab43c06ff3e08891,1,17737.49,9822540.0
17032,17032,0xd6b34c799505545e19aff9554ca03290bab372cb,1,17628.17,25604940.0
17033,17033,0x5a791242819bd006c4d20444966cf765ca628b2c,1,19104.02,25602360.0
17034,17034,0xbbefa98d0f337841555308594266a2c86f6a705c,1,19677.96,9603900.0
17035,17035,0x643e1fd8672d37135c169206f03f31571d3b69bb,1,18260.48,978420.0000000001
17036,17036,0xb33de6c32aa6b126f59a09ea1591a31342d1563d,1,18130.05,4762920.0
17037,17037,0x8fc5b7f15909646ad94d7daf6823fd9732ccb403,1,28434.18,25554900.0
17038,17038,0xef2c1ea39bb799d833d5f470a997c36825c55010,1,30478.13,28568820.0
17039,17039,0xaf8d82834b9df6b554444e22ed6ac9f9546c136f,1,17491.52,25659420.0
17040,17040,0xcc9344e06d7b9c44e51245eefacb7ffce0678426,1,18964.81,25534260.0
17041,17041,0xa548d95378ec16e000563d89684c64869f72bc0d,1,19564.8,526380.0
17042,17042,0x7dfa60256af8b9099739593e6b65f2cc9844ee3e,1,18651.78,743940.0
17043,17043,0xcc32345b18a198303f376d46f34353d21e331b72,1,19564.8,1269120.0
17044,17044,0x4d1f31dcb3fd7e73e70bd76a64b42820471c04a6,1,17999.62,3089220.0
17045,17045,0xa274c6a667ac9d36a2412f755f0dcc9280859dd1,1,18414.5,2506380.0
17046,17046,0x6dc213998be11ca07ac5875c65cec7db5f328ccc,1,18414.5,25487760.0
17047,17047,0x379cadab8f98bf10121e2e9b7fc02ca802345e8b,1,20946.5,25477560.0
17048,17048,0xcb53aeaf1f38f1e02b7c7579da451cd5cadc96ed,1,17925.79,8626380.0
17049,17049,0x11e465b461abd3242cbb568bf6e209d2c3da12bf,1,17899.81,14505900.0
17050,17050,0xd763f3cf9d8ce8e35120cd02d4940b0f9a55b470,1,32199.15,1536900.0
17051,17051,0x0fba2623985fe5269172cb663d8870e882888a68,1,33603.9,28259040.0
17052,17052,0x1f60255d87557650d146b7ada0aa4bb519824d48,1,32339.19,21105480.0
17053,17053,0x819b1895122720e857a150eb1f02dda6dd7dfa4e,1,30990.6,28545720.0
17054,17054,0xa6f776cdcb5436b662b266359d1411c8d91a51fa,1,30747.85,28527960.0
17055,17055,0x5bd862196038911f199aeca8585e49821a5f41c4,1,29668.98,28520340.0
17056,17056,0xc3e1bf433a3ec3d098631f87e49c1908afa9a3d3,1,27723.92,2160.0
17057,17057,0x84cbdd10bcc8d4292ef89cb9c211da9bf3764e47,1,31470.39,327900.0
17058,17058,0x3415a4263d41901507847020a4d6007d40c72a56,1,37464.75,16206720.000000002
17059,17059,0x226edab3dbf012071ed44b9e32ce0c04ba10ce9b,1,34317.71,16768920.000000002
17060,17060,0x3667b0cc15ede9e44cb14ca3574881b036f3842b,1,36183.12,146880.0
17061,17061,0x27c76c5589620f07793218be1ceb87f29b6ef871,1,34072.44,28371300.0
17062,17062,0x176a0d7b905ef90625dac8fae7dd67181de4bda5,1,34675.49,28362420.0
17063,17063,0xdfcdce56c884115172eca935009e697603e467f7,1,31599.92,10095000.0
17064,17064,0x5ce5d0f555ed51f5a087b990483a524b3d7b825e,1,42058.39,6060.0
17065,17065,0x7c6ba3d361f0c86cd3e883141dc465778d3215e3,1,40780.28,28329660.0
17066,17066,0x91df501972c7e8e7860f3fbb4e0f7271839835d9,1,36661.58,28328160.0
17067,17067,0x4f00ce5fdba2c52032821e5772e6152ee974418e,1,32952.62,8506680.0
17068,17068,0xd734e93b599474725278a98d097768eefdcd68b4,1,3057.68,1156620.0
17069,17069,0x680a7f242f7de5817912ab089071b89cca7e322e,1,33603.9,28262340.0
17070,17070,0x4b26bdf68ac9abfb19f6146313428e7f8b6041f4,1,42807.52,28260600.0
17071,17071,0x51ceb5fd7bb6ff91c53c21b14064c7677b202262,1,42219.5,1515960.0
17072,17072,0x57acc77bc25a68b8ab88d6d01ab7dca112c87b22,1,43026.24,28805820.0
17073,17073,0x570ff649bb5ae8e032a4f9456aa1ad74cc3f3e8f,1,44601.34,27496920.0
17074,17074,0x8e471571062bcaebf8bcb9d1c2020a061749af90,1,26262.75,481680.00000000006
17075,17075,0x496f4de4e95c4a24a50e311bf8f3a39c073e1a46,1,15587.64,298200.0
17076,17076,0x26b95d665d28ec4c53ebee834fc2a274d32f5a76,1,15587.64,2005740.0000000002
17077,17077,0xc81a083fc0ad3b7378a5c1d95f695ee5d118bb02,1,15068.05,26762280.0
17078,17078,0x8f662d520eae1bedc8d0303650956228f4748cfa,1,15587.64,1345740.0
17079,17079,0x8de7ca9753d5fafcbee95d402c662e1ccc41c546,1,15587.64,10641780.0
17080,17080,0x0d46b7dd46740bb30276442a549dce17b775a909,1,28364.86,26845560.0
17081,17081,0x98dd8fdd3b36339e8924f16e0223629210c87c44,1,34414.93,7101480.0
17082,17082,0x8a2738252be6eeb8f1ed0a302c61e7a81b09f48c,1,28364.86,6535380.0
17083,17083,0x8a3d5cc563e2f71d39213367081f480e91ae6ec6,1,22970.63,7138440.0
17084,17084,0x3711d58d6f3d8ed419a9d8e5267a2082b1daf267,1,29967.18,5845920.0
17085,17085,0xddd3227cc48d04e5ea17e8b9def870c45160501e,1,15587.64,1937280.0000000002
17086,17086,0x923358d395c1e46fde9d985af2adf20e47e78d9d,1,31515.3,27192300.0
17087,17087,0xd75aa8f88e3b81a7ef8bcff425424c80a08178c1,1,29718.38,27155220.0
17088,17088,0xb55b77b93d2714247324e36d92fa9c4ebe9b7e87,1,29027.25,27146880.0
17089,17089,0xa9444ad9862cd95651a9a2e0a560896d5c3fa90d,1,28849.7,27119220.0
17090,17090,0xe990482ecca1b60dacc5ba90e11c9bbed8c937b0,1,37260.44,27087540.0
17091,17091,0xdd05cf59988c2c2086db9a5f133c80e436a1724a,1,26200.77,317040.0
17092,17092,0x2a2662e873040b0aa7e12c189c84acb1c1a87427,1,34092.48,27059760.0
17093,17093,0xd490a132dc9245f98b18885f8904d324c25d95a9,1,24416.43,6123900.0
17094,17094,0x0ec804c32f79e5df24d509e4c9c79d722167ff1b,1,25413.64,26983260.0
17095,17095,0x1cba5cd08a28f1c4c6fd463921a64a437a8f5905,1,15587.64,6038460.0
17096,17096,0xc7efdda2c80aba3c25e1d8d662d7b44a88f31a38,1,15587.64,74580.0
17097,17097,0x09b2741fed63b7fcc5e577cdc9d0cf0d85127a32,1,67228.5,28810020.0
17098,17098,0xc7b2c5476cb45d0fceb20060d52691fa58de2182,1,24519.22,21319080.0
17099,17099,0x7da176702b243569366462edea2f9627aed1f06e,1,39822.63,73560.0
17100,17100,0x6f429235db6a4c328ee3a196b339f076519761c8,1,43008.44,25020180.0
17101,17101,0xbfec1488aeb800fd434342a4b5288d460d7815ba,1,26138.77,9393600.0
17102,17102,0x2bbeaad842405fa626fb2fe820f249b08bfdee27,1,29892.74,27231420.0
17103,17103,0xff4f0dbc9ee7583c0c61c7333a5daf8d0ab4aeb3,1,26262.75,27215640.0
17104,17104,0x94f60dcf5674243be35706e3279249e12b27a442,1,26511.56,27215460.0
17105,17105,0xc812b930456ff47aa9de5fa9a6db175e348e8a3a,1,22919.01,9759900.0
17106,17106,0xf04cb8308364663584f1833a52f2087f2acd09fb,1,22712.54,26835540.0
17107,17107,0xb7928b9c38140cb7049fca0f68e8545d5873e483,1,22686.73,6490620.0
17108,17108,0x690f4bc09dbefefb1e01ac74ec4fd24064bb78dd,1,20621.95,2000280.0000000002
17109,17109,0x1ef06994dbfb60edd4b46af98826e9179cf0b402,1,15587.64,1481040.0
17110,17110,0x59c727905ee691c9f5cf53864cd8cd1efbc3fc06,1,22841.58,26786580.0
17111,17111,0xe3c73ccd4c7e76e2db6dc986968f8ae9b056400e,1,20757.54,112740.0
17112,17112,0x9f1e19c805bc2df9d0c00d6622e6ed386a0ca30d,1,26758.78,26779500.0
17113,17113,0xb671daf7da073cb08bd6607cf4c82c7fe10ef26f,1,23355.48,14913720.0
17114,17114,0x095aca033f31708bf2542f15f7c5aeaffa9b8e0b,1,20552.59,943980.0000000001
17115,17115,0x7e78825a4d823924565aefe2f9756e232763a1dc,1,21952.59,2120100.0
17116,17116,0xa007ccf234d7e5306615035bba0d32b0f5d25bde,1,15587.64,22013640.0
17117,17117,0x41aa7d375914ea1cb5a855642fc1924fd7e4ea17,1,16886.61,26764020.0
17118,17118,0x477430e5d51a00a0d09f8c3cbe3db4aef7ca8ed6,1,17925.79,1934460.0000000002
17119,17119,0x51e9ec83c2414c1327dd4066f0106f1704d18141,1,24416.43,26977620.0
17120,17120,0x204ca89ffa3602246f7422097f9ccfcb00a6bd76,1,25701.5,26971140.0
17121,17121,0x4d8dd3fcca3820f3e02df2e4c3134b1286178c26,1,25701.5,4563660.0
17122,17122,0xde13be63e17a618e6212c147f688dc4c4b6f7518,1,28821.93,28616880.0
17123,17123,0x983830536419e28623128eccbc22fee4e4a146c6,1,35127.99,9747240.0
17124,17124,0xbdb4413362ed8d0e0fbd04ffa81b32dc46db596b,1,34425.45,3553380.0
17125,17125,0xba4d03007326ce9e89fda86b94a8f8e08ea41916,1,31368.99,28670640.0
17126,17126,0x21f5d805f538daaa8fa7c9a7d2c836bdbf3b1595,1,34854.43,7616040.000000001
17127,17127,0x39524365cb76e18b5e6ed041a3c8040e0615e64f,1,30832.77,6646140.0
17128,17128,0xc72a7eeabd660a8b5afde158bc50785690813e5a,1,30832.77,1197540.0
17129,17129,0x77c58bb6bd5ddce6ad0c42f7794dfa4d9ef5d236,1,30832.77,14169840.0
17130,17130,0x35b6b7d3bd96b7f8b0ff48a1677ccadede4a2c34,1,30537.84,28635120.0
17131,17131,0x878d404f2db905a48288a5b90629eec918f1e808,1,39546.37,28617240.0
17132,17132,0x6e4dc6170153310d0f7a2fb5c649d0c9bd60dd99,1,29090.04,2330280.0
17133,17133,0x2a7419af82063ef18acb4bb580e1e1268c77d62c,1,23749.29,207720.0
17134,17134,0x356e716b00a3c455dcc1b68a2dd6bcc94cf28f5c,1,34318.85,8627460.0
17135,17135,0xbbc5e17749a63e5b799469a225ceb1683257c8a8,1,40178.16,6542220.0
17136,17136,0x9cb11c140522837ebd8aba1aed839a4acde7720d,1,41852.25,28767300.0
17137,17137,0x9f9f099ed81b13619f36e26163315035c0577595,1,40457.18,11997240.0
17138,17138,0xea35a7019a663a11577584a8c28a6ec6640ce4a3,1,44801.07,431640.0
17139,17139,0x9b1020ee4bfbf31706979a45e931eb7e6047303d,1,43026.24,14965860.000000002
17140,17140,0xbae1111c7e4bdfc0bb70c576787eae82b37a3536,1,40202.64,21720.0
17141,17141,0xd49c26c5678db7382da9db765a0b396912b3edcb,1,40310.21,28814940.0
17142,17142,0xc1e2492435e9710693a20f9555bacaa26cd5b182,1,40310.21,16550760.000000002
17143,17143,0x918d2cff3c79acc9feb19461728f127d690b5c56,1,38476.17,7508280.000000001
17144,17144,0x17056b62feda3a0abe7c821bfabbf3f66da70d27,1,50194.8,28692720.0
17145,17145,0x461a3e446c2c7dbc8e656aec4eb94b55519aaf2d,1,39034.2,28710300.0
17146,17146,0xad8357353ddf8095dd01376be71462d27db8cffe,1,37667.03,28711020.0
17147,17147,0xa634eda5e88d75b6ccdb001c1361f6532da3928f,1,23485.41,26910000.0
17148,17148,0xdb590b0ca264d9078671349ea0a2417e4cba70d8,1,24936.75,26907000.0
17149,17149,0xe2a323110f58ee47cd6ccdfe303ac75aa1748cb4,1,24013.17,26902680.0
17150,17150,0x8b1a1630c9f629211ae35edeeea15189abb89dd9,1,27681.12,26901120.0
17151,17151,0x2e48e17e249c8da71bae63bd42723276ed5e3b9c,1,26361.71,26900160.0
17152,17152,0xbc23db91a554ef74648c3d751da99388a8828908,1,21680.15,3449400.0
17153,17153,0xe2d4be1375ca37143fedd47e168cb2d4b3a8dadd,1,77429.1,26866680.0
17154,17154,0xfc9cce3e32052b395a7e98cf8a19db0b0f1d7a00,1,23228.73,26866140.0
17155,17155,0x15b00c5f27298e0503c2aad79024f535c90a27b0,1,23202.92,7052100.0
17156,17156,0x29d5cea7d511810f3ff754886b898fce16a6d8fd,1,18185.58,19440240.0
17157,17157,0xd174e85318baab19bb810bcc33927e6ac1b4cfe2,1,33214.07,27870600.0
17158,17158,0x77e27652b7441c5880927423f22cf9e69c298f5e,1,31046.66,23222040.0
17159,17159,0x3ddf92fbcc1c3a5e62e82106e3d13fe4b472dfdc,1,46037.48,1385100.0
17160,17160,0x1077011f38c120973238ef266dd45edad4a78e99,1,38774.44,28762020.0
17161,17161,0x681f35f297751eadee27bbc5b6da0f830c029d29,1,41852.25,7739700.000000001
17162,17162,0x51bc43467ad6713eb03a68610d1b583cab13ca0c,1,35713.92,28754940.0
17163,17163,0xc2db32a5773030be0d32ff6b0ea1c2ef2117a621,1,38225.06,7470120.0
17164,17164,0x13374c0f40b319e8286e1d2182b565651e644838,1,37806.53,1881720.0000000002
17165,17165,0x151153e7ed53735f78f8e92ec0e400e11b4d879a,1,37109.0,28732140.0
17166,17166,0x97223122c965aaaabcbf5ed89b958b1f2e5005a4,1,11355.24,2017200.0000000002
17167,17167,0xddb22a5aaff37e4884772840b28bd346275e3172,1,10068.31,33038100.000000004
17168,17168,0x45a76f916b237ccbbcf763b480f2579e5b46c701,1,19181.78,25451340.0
17169,17169,0x43f74ee557d193f8121c8cef316f07969e4f5286,1,226872.99,34254660.0
17170,17170,0x2427e01df94902493b3c071bcca86d72b38736be,1,13300.99,434640.0
17171,17171,0x86bb380114eb2137a73d8e6850400179d3da0e15,1,13839.3,3625560.0
17172,17172,0x1bd7e890d52a30e51de0c9e588b0281946a0cdf4,1,225640.8,9740580.0
17173,17173,0xe574508b0ef5b1970694a3a9cc3fa0ae3a33bfd4,1,15945.28,3266760.0
17174,17174,0xe2797ee7a58b4689901d99edfcffd42989009032,1,15042.72,1467660.0
17175,17175,0x377bfc4ea3c630c52112fa5766719c2f4180beea,1,226457.4,9384600.0
17176,17176,0x33872701cf4d090e61d06340d5a9ef14d712ded0,1,18080.92,34356240.0
17177,17177,0x1dba5711cc83d2f6502efbfebac48b14714cce2e,1,13656.86,34299960.0
17178,17178,0x8d290c1c24dd4ed11374fa8baac079e7af9d3764,1,14657.77,13200.0
17179,17179,0xc7532cd7d9b97324ca1891f7ca9778acf3e401b3,1,275806.38,34253340.0
17180,17180,0x0b762c528aa323b3ea7bd4f493110b61ed9c999d,1,18016.38,34282620.0
17181,17181,0xebfa8aaf2610dea62613e7e284ad500ded237860,1,13123.05,283260.0
17182,17182,0xa2d5f9a91128e93556e1dc840194bebf1486d58b,1,288929.43,9275400.0
17183,17183,0xe5c2b91a94540d9864e7a288de04c624a9ec9972,1,13078.56,1320840.0
17184,17184,0x0048d02963b97445a012ad6d44bd38a0239c5b88,1,13123.05,615000.0
17185,17185,0xddd1ddf29080d86e4c58fd1609523b3f13bff8a3,1,13300.99,34240800.0
17186,17186,0x0f7af07de23d92a7cb991d0f8e09496ba8140f20,1,17749.48,34233780.0
17187,17187,0xc32009352ec89f322132b76df1491d6466c8d584,1,233192.92,34230360.0
17188,17188,0x4232a6e263f6c5d19aedae68f0e6d651070fd91d,1,249115.44,9322620.0
17189,17189,0x25fb040951527df45cb3cb7e3df0dc0e7178b206,1,226872.99,34295160.0
17190,17190,0x46c36a9976155dbcae09833598377c0c8f83abb3,1,17126.69,34284600.0
17191,17191,0x34d64115b65afa42c19c720be58069e431f3ba4f,1,239546.81,34135020.0
17192,17192,0x834980eaba282616008d8cae7ea9be8cbdcd8942,1,11317.39,33016200.000000004
17193,17193,0xee7601251b3fe157aa52ddb9ea06b7ae401da978,1,13701.35,34278120.0
17194,17194,0xa172b3ad1c56eb835992915ffec4c9d93e606141,1,222424.5,473460.00000000006
17195,17195,0xe88275cfc816d8240b8b9e72de7d8b647d00a0a8,1,14762.77,8555100.0
17196,17196,0x4065b703a109fd2bbaeb92d71665d7658fb4f825,1,21772.76,3070500.0
17197,17197,0x427d369a5b529fe7a125062dd574c4a3043bbedd,1,241403.76,34169580.0
17198,17198,0x76b69b5231a409995e91fe3ffd1f6a6574dde68c,1,227383.77,801840.0
17199,17199,0xcfda9974d234fc548c7f96700b578aa90a367c8b,1,213549.48,9249180.0
17200,17200,0x18c51b65bce57d9a0f95509bf15bf3af578471a2,1,16248.33,15823980.000000002
17201,17201,0x56a37177323ba4c9839efd75c75ba90dd24f72bc,1,13555.75,42060.0
17202,17202,0x110a072119278b5aa5d1d47ced5e6171ba5f41d8,1,13144.43,29628300.0
17203,17203,0x8fc6e825aafc90142b8445145e9abe62cc46cbb3,1,13462.9,2608380.0
17204,17204,0xe984dde211bb6e29a25fe19cf52b7691ad851cbb,1,32522.05,34074060.0
17205,17205,0x8d87afa319cb486dae04d153037870b41c24a5c0,1,13091.51,3081060.0
17206,17206,0x8ae741a6a9732ae3acc54d437abdb1a4db3a8ea5,1,15551.97,34130880.0
17207,17207,0xb906bcb5a9b3b96c69cca1f91574f6510be495d2,1,16016.21,34202820.0
17208,17208,0xeab9916101791c84bef3ccc349427d96b9766643,1,16248.33,34198260.0
17209,17209,0x678d066522d7a913f51c572143844c28c221c1a9,1,13323.63,34197720.0
17210,17210,0x7ad41e9d6e1fa47f1f6bcc63bd0327009590a47b,1,245999.72,34189200.0
17211,17211,0x1c97c52900f2f724bbf4a428c447541d725f7945,1,10306.28,8172900.000000001
17212,17212,0x4042def3d9fab6e6deeb72ae3fb3175b55e50a5b,1,10535.31,2897220.0
17213,17213,0xe8c6b293e90d706652ff82bbbf8de01a84748188,1,261046.68,14569920.0
17214,17214,0x5fc97b4358afc69565e2d120ca61e46a2e89e82b,1,14235.17,34224300.0
17215,17215,0xc1436fdcf010f8d41bce6ab954db92c22a888bd5,1,14235.17,34222440.0
17216,17216,0xb9afc8cfb6d1f447f179ee639e1cfb1f9ac862a9,1,14902.44,34215840.0
17217,17217,0x14d6a11d471c83f4e3e0a8d41ac90b07f6a05684,1,233609.07,5067660.0
17218,17218,0x363b4bfeffef83e741a42cae7e2587b1ea37df1e,1,219404.64,31007580.000000004
17219,17219,0x360ddcca204c415aa69870af5189e6b61c419908,1,12025.06,33952680.0
17220,17220,0x618a6a6df132fe64677441ab7a296f7098448ac7,1,214341.46,7515960.000000001
17221,17221,0x34fb824096e53015295bf8d64fb8a219d162a8bf,1,10970.23,17469600.0
17222,17222,0x2f8c365df9ddae0f7c267d913ddaac68545bd55d,1,13092.92,33981000.0
17223,17223,0x980a9864331af230d08287a0e5f67fdb9bde4ce7,1,13753.34,10035360.0
17224,17224,0x252580d1881234d5a9edc5a75244d449008321ae,1,18059.2,33981180.0
17225,17225,0xed98bce0a813ca2af596d7d591391e2b02bc0a78,1,11287.0,33985980.0
17226,17226,0x914d5674b1fcbcdfa8ec452e5e4a539048bcafe5,1,11680.45,2178300.0
17227,17227,0xb12aa8282b00de547fda518cff984a375a61a29d,1,11680.45,10227480.0
17228,17228,0xbf59e40112157017b69be5734f8c702dcbd73336,1,13123.05,3250500.0
17229,17229,0xf02351e145a4df9bb956714e0b5b2e9d3027f127,1,11497.23,34054080.0
17230,17230,0x13d105bf699086d4631d7a69bc15e445db74b5a6,1,11543.04,34052460.0
17231,17231,0x404e4db75bd7a322b690a2437cfd01c5ab63ba4f,1,9619.2,22288560.0
17232,17232,0xa2fa6144168751d116336b58c5288feaf8bb12c1,1,30918.85,10959780.0
17233,17233,0xdc9ede81fc1abbd4641c582db552c74a7e4edc6f,1,11222.4,86460.0
17234,17234,0xaa1a2a1c0b8eea8ed1a06ecc42332e437775b90a,1,11588.84,34047060.0
17235,17235,0x96207336dfce1db53441992d5303883d5b1471cf,1,215240.98,34118820.0
17236,17236,0x1c7957fb32c39aa6c76af3cdb2d4a0180f316f52,1,11909.48,22392840.0
17237,17237,0xc2bd956dcac8268ca78f55d6b33bba92eeac443d,1,14612.02,34111320.0
17238,17238,0xecf81894d6c01867c3ca94dbdbec0d37d0899538,1,232062.6,5785140.0
17239,17239,0x8177598e08ee8199c160a48c7a0af31ab54bb59f,1,12953.31,33954840.0
17240,17240,0x5fbee92aaf5c6d2dd35d841f4f8130a50ce1df33,1,11287.0,15205980.000000002
17241,17241,0x6057dc88496a8c5c549aa83433864ce048021d62,1,11287.0,13930980.0
17242,17242,0x0052919bfcfa8708110b7fc987e9b0d1eab7cffd,1,13650.1,5721840.0
17243,17243,0x6a8ae076a757fd911302e3f94e9e9cd81bf1610a,1,13512.68,34067340.0
17244,17244,0x2fdf9f9ed3ca04aa03103adbe1beece4a9b172f0,1,11909.48,5716620.0
17245,17245,0x15ace3121918c35f7c6541e888e92aa87b1254a2,1,12138.51,34061160.0
17246,17246,0xaab3bccf53aaa2ca5d87fa29ad07c1cd4ce456de,1,248268.85,13020.0
17247,17247,0xfab9ef0233988f0970cd6357daa47b7b168d73be,1,11061.26,9691500.0
17248,17248,0x83eb612ab7a07cf37fa24dd653ce6f606ce9aa81,1,225514.26,11700180.0
17249,17249,0xec019ec06f53516cdae4308470cbe83e9ff552c9,1,225740.0,10201260.0
17250,17250,0x9fdba1eedd096147edc82fe1637eccfc4fb94967,1,182896.81,3840.0000000000005
17251,17251,0x187e8079e3ef18e317e9f0817d131977d05714a7,1,17156.24,33964800.0
17252,17252,0xdee1be1789d27e230e188a84f92bb39b15104baa,1,212195.6,9766140.0
17253,17253,0x3c8484b1591c754827c553a8d130763abaf52c3f,1,13092.92,16638660.000000002
17254,17254,0x2241eb74303700cf39b68f56702aaebedee0334d,1,13544.4,8123220.000000001
17255,17255,0xf8d460621b04fe100b9efea1de1cb1991bad7b09,1,11733.97,1796400.0
17256,17256,0x6884647b8c07fda02498383cecfd64777784d278,1,13995.88,7291200.0
17257,17257,0xb910bc25fc55b48fb073517487dc5ac71d90f601,1,251474.36,34034280.0
17258,17258,0x3451a16bc9c5410438114d406eeb320fd6e6ebf1,1,223482.6,34032120.0
17259,17259,0x027580bcc88de209b6bfe7b417421da998d4cb85,1,246056.6,1787040.0
17260,17260,0x782381fd1a07df7f7a1963f9f352b5e91e108fec,1,12144.81,3195240.0
17261,17261,0xb30d7726d1e0498a7c678f364f081d694888456a,1,14146.2,34270560.0
17262,17262,0xa1311fb6cc47a13d1f2d55f386e8b15b9b1ec8f1,1,10080.05,33008760.000000004
17263,17263,0x983593919cb4bdda07857cbe774e61cd72104d3c,1,50386.27,34107900.0
17264,17264,0x654d81ab609f727d0efcec33d35aa465c2f9502e,1,15782.28,32466120.000000004
17265,17265,0xb6386a786aa91a6da40ef0a6b6734d7ced271eae,1,784910.0,32540520.000000004
17266,17266,0x28e50606df8a370356c47b7b425e05d2bf8bfcc2,1,14913.29,32538180.000000004
17267,17267,0x343e7dbc2f69c105135e39e7602eae9bcec775a0,1,244625.34,32437440.000000004
17268,17268,0x47153260c7d8eaf5f609632f43d6edc73d71b0de,1,13414.94,1302360.0
17269,17269,0x654ad5d5d51496c801766f7171b8f9de87471e57,1,201224.07,32415120.000000004
17270,17270,0xb5918117bb23d8f692640723cbaea9d18cf86e09,1,14204.05,26656080.0
17271,17271,0xf99a9fda5a3048149b57dc7724added9502911eb,1,13809.5,32406600.000000004
17272,17272,0x2d4c38d80914084d90c55ae6622eb7859ea9ab64,1,240679.77,10335120.0
17273,17273,0xffb834303d0ad95cadbf50cb7406b1ae41790b10,1,13710.86,32475840.000000004
17274,17274,0xaca8866e7597d9ac14e8df2a5e8126caf1ded7bd,1,13258.41,32396820.000000004
17275,17275,0xa631f9f949b13a4c8e20a4d6ac419f14b63d601b,1,12951.02,1024620.0000000001
17276,17276,0x396ef3d57c2803d818a506f54e6a1791385ba100,1,11450.45,20426100.0
17277,17277,0x396f483daceae4eec274ae47fc5f909b2bd2eeed,1,12053.1,32350260.000000004
17278,17278,0x53bbe55cb2fac22a69f0e573ddebf6d88ae7a5c9,1,9992.61,33007260.000000004
17279,17279,0x00895c35da5b54bfdcf30617a5805abea2696252,1,14935.13,1503060.0
17280,17280,0x9fe13c659d7a39b11cf4262c93d5e5f8c91e51c1,1,18505.58,24451560.0
17281,17281,0x0632477bf3f9b2fedc909d1a3f0dd103f041bea0,1,20239.35,32079120.000000004
17282,17282,0x0d5d7bc9bf50261235af6f176da5cf415da4c36f,1,242872.2,32073300.000000004
17283,17283,0xb23fe001ab5912ea11da08b7eeff203485942374,1,221378.01,32072160.000000004
17284,17284,0x58e811f4785fd094292fc62b054c60147d1b170c,1,15665.26,32071920.000000004
17285,17285,0xa415c26f776adb36994ae8f35cec4bcc41bb0bcf,1,14285.36,1066620.0
17286,17286,0x9ca5443625174016ba9160a1d95f6e876999f3b1,1,12951.02,1025640.0000000001
17287,17287,0x1da3ec1387d7dd8c0f4453097d7c03e64fc4f1fe,1,241787.66,31846740.000000004
17288,17288,0xef8b12c1a9d61724f54cacff2109726905c40e0d,1,180836.68,11097540.0
17289,17289,0xf8efb55877f52471945ae58ff5afcffdda544083,1,15930.8,9522660.0
17290,17290,0x0bda04b2950bbe9172ac357c1105970efa9093b1,1,215862.34,32265660.000000004
17291,17291,0x8561e6f36252d66a713207195ca3fbbc68d3178c,1,792557.3,32264460.000000004
17292,17292,0x81787ecf8d91c1c6827f28e68e0ac3979a1263fd,1,378356.5,32251800.000000004
17293,17293,0x62e6c5fdda49ea797acf1d827a534bdbfbe9f82c,1,0.0,32250480.000000004
17294,17294,0x9accb751a911afc9a56a655f0ed7b9e9994e446e,1,213074.45,11609640.0
17295,17295,0xe5f1f7b533a837ce6922c3a868178c0ee196f104,1,15452.88,8808120.0
17296,17296,0xc4030c8b755b1121f346dddf61b3dbfc390c1fd6,1,223031.2,32241840.000000004
17297,17297,0x1d8d5237d948864d3b91621b60948e6f81e63ee0,1,238962.0,32239620.000000004
17298,17298,0xa81f9655a2e9ce7d5ed08e9116644eec81d0c18e,1,11948.1,13128240.0
17299,17299,0x4ad0313e0d4841d6aa32f3fb5659376b7573b208,1,13735.93,32551680.000000004
17300,17300,0xb0a7aa40fdd610148dfc59d0cc7c3f6afd39e526,1,12053.1,32349660.000000004
17301,17301,0xa8d10361dd928205d1d24d8d5b61b2a5a378b038,1,204902.7,32355180.000000004
17302,17302,0xf2580bd5934f02bfa33bb0078e5fc425c39b6ba9,1,192302.95,132480.0
17303,17303,0x81bd92acd90789e6495435e86578bd297130bb4e,1,294341.25,32508960.000000004
17304,17304,0x65ad94bb30fb9949f20a02f641d118d20866b706,1,14717.06,6904740.0
17305,17305,0xd0baeb9015f7b201cbf5a6125b267ae2797c4f0d,1,19426.52,12225420.0
17306,17306,0x5ed654950c42e9be5a44a18eacec242517f6abbc,1,208001.15,32488440.000000004
17307,17307,0x367cfd3a1ed4cf8eed38e80e497f6b4352839ad3,1,13539.7,563700.0
17308,17308,0x9a93b7308eae740cf5ec47e96b2af2b0b2c583c3,1,15261.79,19359000.0
17309,17309,0xe3e3e34ca7efb7b6bd33a5b4408fe6eef3114d63,1,17001.05,3111660.0
